datetime,temperature_2m,surface_pressure,wind_speed_100m,wind_direction_100m
2019-01-04 21:00:00+01:00,1.207,997.5943,8.023092,280.0493
2019-01-04 21:15:00+01:00,1.232,997.50045,8.012626,281.350765
2019-01-04 21:30:00+01:00,1.257,997.4066,8.00216,282.65223
2019-01-04 21:45:00+01:00,1.282,997.31275,7.991694,283.953695
2019-01-04 22:00:00+01:00,1.307,997.2189,7.981228,285.25516
2019-01-04 22:15:00+01:00,1.332,997.173475,7.947107,285.703645
2019-01-04 22:30:00+01:00,1.357,997.12805,7.912986,286.15213
2019-01-04 22:45:00+01:00,1.382,997.082625,7.878865,286.600615
2019-01-04 23:00:00+01:00,1.407,997.0372,7.844744,287.0491
2019-01-04 23:15:00+01:00,1.4195,997.038687,7.789634,286.97965
2019-01-04 23:30:00+01:00,1.432,997.040175,7.734524,286.9102
2019-01-04 23:45:00+01:00,1.4445,997.041662,7.679413,286.84075
2019-01-05 00:00:00+01:00,1.457,997.04315,7.624303,286.7713
2019-01-05 00:15:00+01:00,1.4445,997.017462,7.935348,284.3597
2019-01-05 00:30:00+01:00,1.432,996.991775,8.246394,281.9481
2019-01-05 00:45:00+01:00,1.4195,996.966088,8.557439,279.5365
2019-01-05 01:00:00+01:00,1.407,996.9404,8.868484,277.1249
2019-01-05 01:15:00+01:00,1.4445,996.8722,9.048888,278.20044
2019-01-05 01:30:00+01:00,1.482,996.804,9.229291,279.27598
2019-01-05 01:45:00+01:00,1.5195,996.7358,9.409694,280.35152
2019-01-05 02:00:00+01:00,1.557,996.6676,9.590098,281.42706
2019-01-05 02:15:00+01:00,1.557,996.595015,9.55742,281.932455
2019-01-05 02:30:00+01:00,1.557,996.52243,9.524742,282.43785
2019-01-05 02:45:00+01:00,1.557,996.449845,9.492065,282.943245
2019-01-05 03:00:00+01:00,1.557,996.37726,9.459387,283.44864
2019-01-05 03:15:00+01:00,1.532,996.108195,9.386101,281.809562
2019-01-05 03:30:00+01:00,1.507,995.83913,9.312815,280.170485
2019-01-05 03:45:00+01:00,1.482,995.570065,9.239529,278.531408
2019-01-05 04:00:00+01:00,1.457,995.301,9.166243,276.89233
2019-01-05 04:15:00+01:00,1.457,995.010618,9.208269,276.398365
2019-01-05 04:30:00+01:00,1.457,994.720235,9.250294,275.9044
2019-01-05 04:45:00+01:00,1.457,994.429852,9.29232,275.410435
2019-01-05 05:00:00+01:00,1.457,994.13947,9.334346,274.91647
2019-01-05 05:15:00+01:00,1.482,993.997177,9.373126,275.655812
2019-01-05 05:30:00+01:00,1.507,993.854885,9.411907,276.395155
2019-01-05 05:45:00+01:00,1.532,993.712592,9.450688,277.134497
2019-01-05 06:00:00+01:00,1.557,993.5703,9.489468,277.87384
2019-01-05 06:15:00+01:00,1.557,993.4493,9.456038,278.52266
2019-01-05 06:30:00+01:00,1.557,993.3283,9.422608,279.17148
2019-01-05 06:45:00+01:00,1.557,993.2073,9.389177,279.8203
2019-01-05 07:00:00+01:00,1.557,993.0863,9.355747,280.46912
2019-01-05 07:15:00+01:00,1.5445,992.91545,9.371858,280.142405
2019-01-05 07:30:00+01:00,1.532,992.7446,9.38797,279.81569
2019-01-05 07:45:00+01:00,1.5195,992.57375,9.404081,279.488975
2019-01-05 08:00:00+01:00,1.507,992.4029,9.420192,279.16226
2019-01-05 08:15:00+01:00,1.5195,992.428575,9.27662,279.476858
2019-01-05 08:30:00+01:00,1.532,992.45425,9.133047,279.791455
2019-01-05 08:45:00+01:00,1.5445,992.479925,8.989474,280.106053
2019-01-05 09:00:00+01:00,1.557,992.5056,8.845902,280.42065
2019-01-05 09:15:00+01:00,1.582,992.460162,8.647509,281.410848
2019-01-05 09:30:00+01:00,1.607,992.414725,8.449116,282.401045
2019-01-05 09:45:00+01:00,1.632,992.369287,8.250722,283.391242
2019-01-05 10:00:00+01:00,1.657,992.32385,8.052329,284.38144
2019-01-05 10:15:00+01:00,1.707,992.305525,7.926871,283.650755
2019-01-05 10:30:00+01:00,1.757,992.2872,7.801413,282.92007
2019-01-05 10:45:00+01:00,1.807,992.268875,7.675955,282.189385
2019-01-05 11:00:00+01:00,1.857,992.25055,7.550497,281.4587
2019-01-05 11:15:00+01:00,2.0695,992.033325,7.421601,280.02165
2019-01-05 11:30:00+01:00,2.282,991.8161,7.292705,278.5846
2019-01-05 11:45:00+01:00,2.4945,991.598875,7.163809,277.14755
2019-01-05 12:00:00+01:00,2.707,991.38165,7.034913,275.7105
2019-01-05 12:15:00+01:00,2.857,991.374875,7.345303,277.246118
2019-01-05 12:30:00+01:00,3.007,991.3681,7.655693,278.781735
2019-01-05 12:45:00+01:00,3.157,991.361325,7.966083,280.317352
2019-01-05 13:00:00+01:00,3.307,991.35455,8.276473,281.85297
2019-01-05 13:15:00+01:00,3.4945,991.30357,8.271483,283.114412
2019-01-05 13:30:00+01:00,3.682,991.25259,8.266493,284.375855
2019-01-05 13:45:00+01:00,3.8695,991.20161,8.261503,285.637298
2019-01-05 14:00:00+01:00,4.057,991.15063,8.256513,286.89874
2019-01-05 14:15:00+01:00,4.207,991.216322,8.226008,287.89552
2019-01-05 14:30:00+01:00,4.357,991.282015,8.195504,288.8923
2019-01-05 14:45:00+01:00,4.507,991.347708,8.165,289.88908
2019-01-05 15:00:00+01:00,4.657,991.4134,8.134495,290.88586
2019-01-05 15:15:00+01:00,4.7445,991.52021,8.102277,292.145605
2019-01-05 15:30:00+01:00,4.832,991.62702,8.070059,293.40535
2019-01-05 15:45:00+01:00,4.9195,991.73383,8.037841,294.665095
2019-01-05 16:00:00+01:00,5.007,991.84064,8.005623,295.92484
2019-01-05 16:15:00+01:00,5.0195,991.93893,7.989318,297.215488
2019-01-05 16:30:00+01:00,5.032,992.03722,7.973013,298.506135
2019-01-05 16:45:00+01:00,5.0445,992.13551,7.956708,299.796782
2019-01-05 17:00:00+01:00,5.057,992.2338,7.940403,301.08743
2019-01-05 17:15:00+01:00,5.0695,992.25944,7.938356,301.738098
2019-01-05 17:30:00+01:00,5.082,992.28508,7.936308,302.388765
2019-01-05 17:45:00+01:00,5.0945,992.31072,7.93426,303.039432
2019-01-05 18:00:00+01:00,5.107,992.33636,7.932213,303.6901
2019-01-05 18:15:00+01:00,5.107,992.433178,7.765922,303.854115
2019-01-05 18:30:00+01:00,5.107,992.529995,7.599631,304.01813
2019-01-05 18:45:00+01:00,5.107,992.626812,7.43334,304.182145
2019-01-05 19:00:00+01:00,5.107,992.72363,7.267049,304.34616
2019-01-05 19:15:00+01:00,5.107,992.747862,7.301806,304.396728
2019-01-05 19:30:00+01:00,5.107,992.772095,7.336564,304.447295
2019-01-05 19:45:00+01:00,5.107,992.796328,7.371321,304.497862
2019-01-05 20:00:00+01:00,5.107,992.82056,7.406078,304.54843
2019-01-05 20:15:00+01:00,5.0945,992.77072,7.330263,304.725432
2019-01-05 20:30:00+01:00,5.082,992.72088,7.254447,304.902435
2019-01-05 20:45:00+01:00,5.0695,992.67104,7.178632,305.079438
2019-01-05 21:00:00+01:00,5.057,992.6212,7.102817,305.25644
2019-01-05 21:15:00+01:00,5.057,992.6212,7.072463,305.947075
2019-01-05 21:30:00+01:00,5.057,992.6212,7.04211,306.63771
2019-01-05 21:45:00+01:00,5.057,992.6212,7.011757,307.328345
2019-01-05 22:00:00+01:00,5.057,992.6212,6.981404,308.01898
2019-01-05 22:15:00+01:00,5.0695,992.67104,7.022285,309.338905
2019-01-05 22:30:00+01:00,5.082,992.72088,7.063166,310.65883
2019-01-05 22:45:00+01:00,5.0945,992.77072,7.104047,311.978755
2019-01-05 23:00:00+01:00,5.107,992.82056,7.144928,313.29868
2019-01-05 23:15:00+01:00,5.132,992.871795,7.109589,314.157925
2019-01-05 23:30:00+01:00,5.157,992.92303,7.074249,315.01717
2019-01-05 23:45:00+01:00,5.182,992.974265,7.03891,315.876415
2019-01-06 00:00:00+01:00,5.207,993.0255,7.003571,316.73566
2019-01-06 00:15:00+01:00,5.182,993.0953,7.115639,315.076952
2019-01-06 00:30:00+01:00,5.157,993.1651,7.227708,313.418245
2019-01-06 00:45:00+01:00,5.132,993.2349,7.339776,311.759537
2019-01-06 01:00:00+01:00,5.107,993.3047,7.451845,310.10083
2019-01-06 01:15:00+01:00,5.107,993.353112,7.397543,310.204452
2019-01-06 01:30:00+01:00,5.107,993.401525,7.343242,310.308075
2019-01-06 01:45:00+01:00,5.107,993.449938,7.28894,310.411697
2019-01-06 02:00:00+01:00,5.107,993.49835,7.234639,310.51532
2019-01-06 02:15:00+01:00,5.0945,993.569577,7.250979,310.66449
2019-01-06 02:30:00+01:00,5.082,993.640805,7.267319,310.81366
2019-01-06 02:45:00+01:00,5.0695,993.712033,7.28366,310.96283
2019-01-06 03:00:00+01:00,5.057,993.78326,7.3,311.112
2019-01-06 03:15:00+01:00,5.032,993.82877,7.225179,311.939333
2019-01-06 03:30:00+01:00,5.007,993.87428,7.150357,312.766665
2019-01-06 03:45:00+01:00,4.982,993.91979,7.075536,313.593998
2019-01-06 04:00:00+01:00,4.957,993.9653,7.000714,314.42133
2019-01-06 04:15:00+01:00,4.907,993.911185,6.912237,314.566023
2019-01-06 04:30:00+01:00,4.857,993.85707,6.823759,314.710715
2019-01-06 04:45:00+01:00,4.807,993.802955,6.735281,314.855407
2019-01-06 05:00:00+01:00,4.757,993.74884,6.646803,315.0001
2019-01-06 05:15:00+01:00,4.7195,993.74453,6.525598,315.82241
2019-01-06 05:30:00+01:00,4.682,993.74022,6.404392,316.64472
2019-01-06 05:45:00+01:00,4.6445,993.73591,6.283186,317.46703
2019-01-06 06:00:00+01:00,4.607,993.7316,6.16198,318.28934
2019-01-06 06:15:00+01:00,4.5945,993.826912,6.023492,318.73293
2019-01-06 06:30:00+01:00,4.582,993.922225,5.885005,319.17652
2019-01-06 06:45:00+01:00,4.5695,994.017538,5.746518,319.62011
2019-01-06 07:00:00+01:00,4.557,994.11285,5.60803,320.0637
2019-01-06 07:15:00+01:00,4.532,994.255212,5.282185,322.363925
2019-01-06 07:30:00+01:00,4.507,994.397575,4.95634,324.66415
2019-01-06 07:45:00+01:00,4.482,994.539938,4.630494,326.964375
2019-01-06 08:00:00+01:00,4.457,994.6823,4.304649,329.2646
2019-01-06 08:15:00+01:00,4.4195,994.895835,4.263499,256.235142
2019-01-06 08:30:00+01:00,4.382,995.10937,4.222349,183.205684
2019-01-06 08:45:00+01:00,4.3445,995.322905,4.181198,110.176225
2019-01-06 09:00:00+01:00,4.307,995.53644,4.140048,37.146767
2019-01-06 09:15:00+01:00,4.1445,995.66293,3.960168,40.891315
2019-01-06 09:30:00+01:00,3.982,995.78942,3.780287,44.635862
2019-01-06 09:45:00+01:00,3.8195,995.91591,3.600407,48.38041
2019-01-06 10:00:00+01:00,3.657,996.0424,3.420526,52.124958
2019-01-06 10:15:00+01:00,3.682,996.117815,3.169547,45.204707
2019-01-06 10:30:00+01:00,3.707,996.19323,2.918568,38.284456
2019-01-06 10:45:00+01:00,3.732,996.268645,2.667589,31.364204
2019-01-06 11:00:00+01:00,3.757,996.34406,2.416609,24.443953
2019-01-06 11:15:00+01:00,3.832,996.35277,2.38364,102.533315
2019-01-06 11:30:00+01:00,3.907,996.36148,2.350671,180.622676
2019-01-06 11:45:00+01:00,3.982,996.37019,2.317701,258.712038
2019-01-06 12:00:00+01:00,4.057,996.3789,2.284732,336.8014
2019-01-06 12:15:00+01:00,4.1195,996.410335,2.635842,334.393912
2019-01-06 12:30:00+01:00,4.182,996.44177,2.986953,331.986425
2019-01-06 12:45:00+01:00,4.2445,996.473205,3.338063,329.578938
2019-01-06 13:00:00+01:00,4.307,996.50464,3.689173,327.17145
2019-01-06 13:15:00+01:00,4.332,996.53178,3.565707,330.344488
2019-01-06 13:30:00+01:00,4.357,996.55892,3.442241,333.517525
2019-01-06 13:45:00+01:00,4.382,996.58606,3.318775,336.690562
2019-01-06 14:00:00+01:00,4.407,996.6132,3.195309,339.8636
2019-01-06 14:15:00+01:00,4.382,996.7071,3.04552,340.987125
2019-01-06 14:30:00+01:00,4.357,996.801,2.89573,342.11065
2019-01-06 14:45:00+01:00,4.332,996.8949,2.74594,343.234175
2019-01-06 15:00:00+01:00,4.307,996.9888,2.596151,344.3577
2019-01-06 15:15:00+01:00,4.232,997.02855,2.728138,335.71965
2019-01-06 15:30:00+01:00,4.157,997.0683,2.860125,327.0816
2019-01-06 15:45:00+01:00,4.082,997.10805,2.992113,318.44355
2019-01-06 16:00:00+01:00,4.007,997.1478,3.1241,309.8055
2019-01-06 16:15:00+01:00,4.0695,997.17924,3.514612,309.8055
2019-01-06 16:30:00+01:00,4.132,997.21068,3.905125,309.8055
2019-01-06 16:45:00+01:00,4.1945,997.24212,4.295637,309.8055
2019-01-06 17:00:00+01:00,4.257,997.27356,4.68615,309.8055
2019-01-06 17:15:00+01:00,4.3195,997.305008,4.68615,312.40275
2019-01-06 17:30:00+01:00,4.382,997.336455,4.68615,315
2019-01-06 17:45:00+01:00,4.4445,997.367902,4.68615,317.59725
2019-01-06 18:00:00+01:00,4.507,997.39935,4.68615,320.1945
2019-01-06 18:15:00+01:00,4.507,997.471988,4.874759,321.139008
2019-01-06 18:30:00+01:00,4.507,997.544625,5.063369,322.083515
2019-01-06 18:45:00+01:00,4.507,997.617262,5.251979,323.028022
2019-01-06 19:00:00+01:00,4.507,997.6899,5.440588,323.97253
2019-01-06 19:15:00+01:00,4.507,997.7141,5.560517,323.616735
2019-01-06 19:30:00+01:00,4.507,997.7383,5.680446,323.26094
2019-01-06 19:45:00+01:00,4.507,997.7625,5.800375,322.905145
2019-01-06 20:00:00+01:00,4.507,997.7867,5.920304,322.54935
2019-01-06 20:15:00+01:00,4.4195,997.824935,5.910134,321.523882
2019-01-06 20:30:00+01:00,4.332,997.86317,5.899965,320.498415
2019-01-06 20:45:00+01:00,4.2445,997.901405,5.889796,319.472948
2019-01-06 21:00:00+01:00,4.157,997.93964,5.879626,318.44748
2019-01-06 21:15:00+01:00,4.1445,997.91402,5.870028,315.847385
2019-01-06 21:30:00+01:00,4.132,997.8884,5.86043,313.24729
2019-01-06 21:45:00+01:00,4.1195,997.86278,5.850831,310.647195
2019-01-06 22:00:00+01:00,4.107,997.83716,5.841233,308.0471
2019-01-06 22:15:00+01:00,4.057,997.855545,5.915933,307.799475
2019-01-06 22:30:00+01:00,4.007,997.87393,5.990633,307.55185
2019-01-06 22:45:00+01:00,3.957,997.892315,6.065333,307.304225
2019-01-06 23:00:00+01:00,3.907,997.9107,6.140033,307.0566
2019-01-06 23:15:00+01:00,3.9445,997.915025,6.192869,306.15242
2019-01-06 23:30:00+01:00,3.982,997.91935,6.245706,305.24824
2019-01-06 23:45:00+01:00,4.0195,997.923675,6.298542,304.34406
2019-01-07 00:00:00+01:00,4.057,997.928,6.351378,303.43988
2019-01-07 00:15:00+01:00,4.157,998.06061,6.581499,302.95596
2019-01-07 00:30:00+01:00,4.257,998.19322,6.811621,302.47204
2019-01-07 00:45:00+01:00,4.357,998.32583,7.041742,301.98812
2019-01-07 01:00:00+01:00,4.457,998.45844,7.271864,301.5042
2019-01-07 01:15:00+01:00,4.4195,998.52673,7.293904,302.806725
2019-01-07 01:30:00+01:00,4.382,998.59502,7.315945,304.10925
2019-01-07 01:45:00+01:00,4.3445,998.66331,7.337986,305.411775
2019-01-07 02:00:00+01:00,4.307,998.7316,7.360027,306.7143
2019-01-07 02:15:00+01:00,4.2445,998.74855,7.277327,307.4871
2019-01-07 02:30:00+01:00,4.182,998.7655,7.194626,308.2599
2019-01-07 02:45:00+01:00,4.1195,998.78245,7.111926,309.0327
2019-01-07 03:00:00+01:00,4.057,998.7994,7.029225,309.8055
2019-01-07 03:15:00+01:00,4.0195,998.770875,6.857203,309.342695
2019-01-07 03:30:00+01:00,3.982,998.74235,6.68518,308.87989
2019-01-07 03:45:00+01:00,3.9445,998.713825,6.513158,308.417085
2019-01-07 04:00:00+01:00,3.907,998.6853,6.341136,307.95428
2019-01-07 04:15:00+01:00,3.907,998.6853,6.261259,307.350148
2019-01-07 04:30:00+01:00,3.907,998.6853,6.181382,306.746015
2019-01-07 04:45:00+01:00,3.907,998.6853,6.101505,306.141882
2019-01-07 05:00:00+01:00,3.907,998.6853,6.021628,305.53775
2019-01-07 05:15:00+01:00,3.8945,998.6354,5.972458,305.280458
2019-01-07 05:30:00+01:00,3.882,998.5855,5.923287,305.023165
2019-01-07 05:45:00+01:00,3.8695,998.5356,5.874117,304.765872
2019-01-07 06:00:00+01:00,3.857,998.4857,5.824946,304.50858
2019-01-07 06:15:00+01:00,3.8195,998.529788,5.903718,303.462315
2019-01-07 06:30:00+01:00,3.782,998.573875,5.98249,302.41605
2019-01-07 06:45:00+01:00,3.7445,998.617962,6.061261,301.369785
2019-01-07 07:00:00+01:00,3.707,998.66205,6.140033,300.32352
2019-01-07 07:15:00+01:00,3.6695,998.730348,6.183394,300.094415
2019-01-07 07:30:00+01:00,3.632,998.798645,6.226755,299.86531
2019-01-07 07:45:00+01:00,3.5945,998.866942,6.270116,299.636205
2019-01-07 08:00:00+01:00,3.557,998.93524,6.313478,299.4071
2019-01-07 08:15:00+01:00,3.557,999.00783,6.199903,298.915235
2019-01-07 08:30:00+01:00,3.557,999.08042,6.086329,298.42337
2019-01-07 08:45:00+01:00,3.557,999.15301,5.972755,297.931505
2019-01-07 09:00:00+01:00,3.557,999.2256,5.85918,297.43964
2019-01-07 09:15:00+01:00,3.5945,999.229925,5.71537,297.94868
2019-01-07 09:30:00+01:00,3.632,999.23425,5.571559,298.45772
2019-01-07 09:45:00+01:00,3.6695,999.238575,5.427749,298.96676
2019-01-07 10:00:00+01:00,3.707,999.2429,5.283938,299.4758
2019-01-07 10:15:00+01:00,3.732,999.2458,5.356914,300.24435
2019-01-07 10:30:00+01:00,3.757,999.2487,5.429889,301.0129
2019-01-07 10:45:00+01:00,3.782,999.2516,5.502865,301.78145
2019-01-07 11:00:00+01:00,3.807,999.2545,5.57584,302.55
2019-01-07 11:15:00+01:00,3.9195,999.14655,5.554833,302.69034
2019-01-07 11:30:00+01:00,4.032,999.0386,5.533826,302.83068
2019-01-07 11:45:00+01:00,4.1445,998.93065,5.512819,302.97102
2019-01-07 12:00:00+01:00,4.257,998.8227,5.491812,303.11136
2019-01-07 12:15:00+01:00,4.3445,998.76026,5.377082,300.07248
2019-01-07 12:30:00+01:00,4.432,998.69782,5.262352,297.0336
2019-01-07 12:45:00+01:00,4.5195,998.63538,5.147622,293.99472
2019-01-07 13:00:00+01:00,4.607,998.57294,5.032892,290.95584
2019-01-07 13:15:00+01:00,4.5945,998.498805,5.087109,290.153068
2019-01-07 13:30:00+01:00,4.582,998.42467,5.141327,289.350295
2019-01-07 13:45:00+01:00,4.5695,998.350535,5.195544,288.547522
2019-01-07 14:00:00+01:00,4.557,998.2764,5.249762,287.74475
2019-01-07 14:15:00+01:00,4.507,998.270685,5.192809,286.471702
2019-01-07 14:30:00+01:00,4.457,998.26497,5.135857,285.198655
2019-01-07 14:45:00+01:00,4.407,998.259255,5.078904,283.925608
2019-01-07 15:00:00+01:00,4.357,998.25354,5.021952,282.65256
2019-01-07 15:15:00+01:00,4.232,998.238955,5.135086,281.854982
2019-01-07 15:30:00+01:00,4.107,998.22437,5.248219,281.057405
2019-01-07 15:45:00+01:00,3.982,998.209785,5.361353,280.259828
2019-01-07 16:00:00+01:00,3.857,998.1952,5.474486,279.46225
2019-01-07 16:15:00+01:00,3.732,998.156475,5.434633,276.0177
2019-01-07 16:30:00+01:00,3.607,998.11775,5.39478,272.57315
2019-01-07 16:45:00+01:00,3.482,998.079025,5.354926,269.1286
2019-01-07 17:00:00+01:00,3.357,998.0403,5.315073,265.68405
2019-01-07 17:15:00+01:00,3.2945,997.88785,5.393652,263.686038
2019-01-07 17:30:00+01:00,3.232,997.7354,5.47223,261.688025
2019-01-07 17:45:00+01:00,3.1695,997.58295,5.550809,259.690013
2019-01-07 18:00:00+01:00,3.107,997.4305,5.629387,257.692
2019-01-07 18:15:00+01:00,3.0445,997.326385,5.629387,257.692
2019-01-07 18:30:00+01:00,2.982,997.22227,5.629387,257.692
2019-01-07 18:45:00+01:00,2.9195,997.118155,5.629387,257.692
2019-01-07 19:00:00+01:00,2.857,997.01404,5.629387,257.692
2019-01-07 19:15:00+01:00,2.832,996.86593,5.708647,255.85552
2019-01-07 19:30:00+01:00,2.807,996.71782,5.787907,254.01904
2019-01-07 19:45:00+01:00,2.782,996.56971,5.867167,252.18256
2019-01-07 20:00:00+01:00,2.757,996.4216,5.946427,250.34608
2019-01-07 20:15:00+01:00,2.732,996.2008,6.07169,249.31405
2019-01-07 20:30:00+01:00,2.707,995.98,6.196954,248.28202
2019-01-07 20:45:00+01:00,2.682,995.7592,6.322217,247.24999
2019-01-07 21:00:00+01:00,2.657,995.5384,6.44748,246.21796
2019-01-07 21:15:00+01:00,2.6695,995.22525,6.605674,243.067358
2019-01-07 21:30:00+01:00,2.682,994.9121,6.763867,239.916755
2019-01-07 21:45:00+01:00,2.6945,994.59895,6.92206,236.766152
2019-01-07 22:00:00+01:00,2.707,994.2858,7.080254,233.61555
2019-01-07 22:15:00+01:00,2.6695,994.0152,7.086774,232.889318
2019-01-07 22:30:00+01:00,2.632,993.7446,7.093294,232.163085
2019-01-07 22:45:00+01:00,2.5945,993.474,7.099815,231.436852
2019-01-07 23:00:00+01:00,2.557,993.2034,7.106335,230.71062
2019-01-07 23:15:00+01:00,2.5445,992.839,7.349807,231.421832
2019-01-07 23:30:00+01:00,2.532,992.4746,7.593279,232.133045
2019-01-07 23:45:00+01:00,2.5195,992.1102,7.836751,232.844258
2019-01-08 00:00:00+01:00,2.507,991.7458,8.080223,233.55547
2019-01-08 00:15:00+01:00,2.2945,991.47895,8.12172,232.893138
2019-01-08 00:30:00+01:00,2.082,991.2121,8.163217,232.230805
2019-01-08 00:45:00+01:00,1.8695,990.94525,8.204714,231.568472
2019-01-08 01:00:00+01:00,1.657,990.6784,8.246211,230.90614
2019-01-08 01:15:00+01:00,1.6945,990.34399,8.3552,232.485888
2019-01-08 01:30:00+01:00,1.732,990.00958,8.464188,234.065635
2019-01-08 01:45:00+01:00,1.7695,989.67517,8.573176,235.645382
2019-01-08 02:00:00+01:00,1.807,989.34076,8.682165,237.22513
2019-01-08 02:15:00+01:00,1.882,988.93811,8.994566,239.164632
2019-01-08 02:30:00+01:00,1.957,988.53546,9.306966,241.104135
2019-01-08 02:45:00+01:00,2.032,988.13281,9.619366,243.043638
2019-01-08 03:00:00+01:00,2.107,987.73016,9.931767,244.98314
2019-01-08 03:15:00+01:00,2.1695,987.42287,10.200188,246.463955
2019-01-08 03:30:00+01:00,2.232,987.11558,10.46861,247.94477
2019-01-08 03:45:00+01:00,2.2945,986.80829,10.737031,249.425585
2019-01-08 04:00:00+01:00,2.357,986.501,11.005452,250.9064
2019-01-08 04:15:00+01:00,2.407,986.14374,10.888121,251.544035
2019-01-08 04:30:00+01:00,2.457,985.78648,10.77079,252.18167
2019-01-08 04:45:00+01:00,2.507,985.42922,10.65346,252.819305
2019-01-08 05:00:00+01:00,2.557,985.07196,10.536129,253.45694
2019-01-08 05:15:00+01:00,2.632,984.71762,10.776553,254.32537
2019-01-08 05:30:00+01:00,2.707,984.36328,11.016978,255.1938
2019-01-08 05:45:00+01:00,2.782,984.00894,11.257402,256.06223
2019-01-08 06:00:00+01:00,2.857,983.6546,11.497826,256.93066
2019-01-08 06:15:00+01:00,2.9195,983.492415,11.356614,257.96167
2019-01-08 06:30:00+01:00,2.982,983.33023,11.215402,258.99268
2019-01-08 06:45:00+01:00,3.0445,983.168045,11.07419,260.02369
2019-01-08 07:00:00+01:00,3.107,983.00586,10.932978,261.0547
2019-01-08 07:15:00+01:00,3.132,982.911895,10.523792,260.342675
2019-01-08 07:30:00+01:00,3.157,982.81793,10.114607,259.63065
2019-01-08 07:45:00+01:00,3.182,982.723965,9.705422,258.918625
2019-01-08 08:00:00+01:00,3.207,982.63,9.296236,258.2066
2019-01-08 08:15:00+01:00,3.432,982.51055,9.255951,259.89895
2019-01-08 08:30:00+01:00,3.657,982.3911,9.215667,261.5913
2019-01-08 08:45:00+01:00,3.882,982.27165,9.175382,263.28365
2019-01-08 09:00:00+01:00,4.107,982.1522,9.135098,264.976
2019-01-08 09:15:00+01:00,4.157,982.08525,9.577355,266.626125
2019-01-08 09:30:00+01:00,4.207,982.0183,10.019612,268.27625
2019-01-08 09:45:00+01:00,4.257,981.95135,10.46187,269.926375
2019-01-08 10:00:00+01:00,4.307,981.8844,10.904127,271.5765
2019-01-08 10:15:00+01:00,4.332,981.6936,11.014025,268.89985
2019-01-08 10:30:00+01:00,4.357,981.5028,11.123924,266.2232
2019-01-08 10:45:00+01:00,4.382,981.312,11.233822,263.54655
2019-01-08 11:00:00+01:00,4.407,981.1212,11.34372,260.8699
2019-01-08 11:15:00+01:00,4.357,980.89765,11.597389,261.7594
2019-01-08 11:30:00+01:00,4.307,980.6741,11.851059,262.6489
2019-01-08 11:45:00+01:00,4.257,980.45055,12.104728,263.5384
2019-01-08 12:00:00+01:00,4.207,980.227,12.358398,264.4279
2019-01-08 12:15:00+01:00,4.1445,980.002025,12.186953,264.22235
2019-01-08 12:30:00+01:00,4.082,979.77705,12.015508,264.0168
2019-01-08 12:45:00+01:00,4.0195,979.552075,11.844063,263.81125
2019-01-08 13:00:00+01:00,3.957,979.3271,11.672618,263.6057
2019-01-08 13:15:00+01:00,3.9195,979.153425,11.889448,264.060812
